@I [HLS-0] Workspace C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1 opened at Sun May 05 18:27:14 -0700 2019
@I [HLS-100] Execute     config_clock -quiet -name default -period 10 -default=false 
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore3 (char3 f, size_t g,__private char * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore4 (char4 f, size_t g,__private char * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore8 (char8 f, size_t g,__private char * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore16 (char16 f, size_t g,__private char * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore2 (uchar2 f, size_t g,__private uchar * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore3 (uchar3 f, size_t g,__private uchar * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore4 (uchar4 f, size_t g,__private uchar * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore8 (uchar8 f, size_t g,__private uchar * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore16 (uchar16 f, size_t g,__private uchar * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore2 (short2 f, size_t g,__private short * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore3 (short3 f, size_t g,__private short * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore4 (short4 f, size_t g,__private short * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore8 (short8 f, size_t g,__private short * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore16 (short16 f, size_t g,__private short * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore2 (ushort2 f, size_t g,__private ushort * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore3 (ushort3 f, size_t g,__private ushort * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore4 (ushort4 f, size_t g,__private ushort * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore8 (ushort8 f, size_t g,__private ushort * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore16 (ushort16 f, size_t g,__private ushort * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore2 (int2 f, size_t g,__private int * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore3 (int3 f, size_t g,__private int * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore4 (int4 f, size_t g,__private int * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore8 (int8 f, size_t g,__private int * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore16 (int16 f, size_t g,__private int * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore2 (uint2 f, size_t g,__private uint * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore3 (uint3 f, size_t g,__private uint * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore4 (uint4 f, size_t g,__private uint * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore8 (uint8 f, size_t g,__private uint * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore16 (uint16 f, size_t g,__private uint * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore2 (long2 f, size_t g,__private long * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore3 (long3 f, size_t g,__private long * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore4 (long4 f, size_t g,__private long * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore8 (long8 f, size_t g,__private long * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore16 (long16 f, size_t g,__private long * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore2 (ulong2 f, size_t g,__private ulong * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore3 (ulong3 f, size_t g,__private ulong * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore4 (ulong4 f, size_t g,__private ulong * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore8 (ulong8 f, size_t g,__private ulong * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore16 (ulong16 f, size_t g,__private ulong * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore2 (float2 f, size_t g,__private float * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore3 (float3 f, size_t g,__private float * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore4 (float4 f, size_t g,__private float * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore8 (float8 f, size_t g,__private float * h);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore16 (float16 f, size_t g,__private float * h);
Error:Syntax error in source:float __attribute__ ((always_inline)) __attribute__((overloadable)) vload_half(size_t offset, const __private half *p);
Error:Syntax error in source:float __attribute__ ((always_inline)) __attribute__((overloadable)) vloada_half(size_t offset, const __private half *p);
Error:Syntax error in source:float2 __attribute__ ((always_inline)) __attribute__((overloadable)) vload_half2(size_t offset, const __private half *p);
Error:Syntax error in source:float2 __attribute__ ((always_inline)) __attribute__((overloadable)) vloada_half2(size_t offset, const __private half *p);
Error:Syntax error in source:float3 __attribute__ ((always_inline)) __attribute__((overloadable)) vload_half3(size_t offset, const __private half *p);
Error:Syntax error in source:float3 __attribute__ ((always_inline)) __attribute__((overloadable)) vloada_half3(size_t offset, const __private half *p);
Error:Syntax error in source:float4 __attribute__ ((always_inline)) __attribute__((overloadable)) vload_half4(size_t offset, const __private half *p);
Error:Syntax error in source:float4 __attribute__ ((always_inline)) __attribute__((overloadable)) vloada_half4(size_t offset, const __private half *p);
Error:Syntax error in source:float8 __attribute__ ((always_inline)) __attribute__((overloadable)) vload_half8(size_t offset, const __private half *p);
Error:Syntax error in source:float8 __attribute__ ((always_inline)) __attribute__((overloadable)) vloada_half8(size_t offset, const __private half *p);
Error:Syntax error in source:float16 __attribute__ ((always_inline)) __attribute__((overloadable)) vload_half16(size_t offset, const __private half *p);
Error:Syntax error in source:float16 __attribute__ ((always_inline)) __attribute__((overloadable)) vloada_half16(size_t offset, const __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half(float data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half(float data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half_rte(float data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half_rte(float data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half_rtz(float data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half_rtz(float data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half_rtp(float data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half_rtp(float data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half_rtn(float data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half_rtn(float data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half2(float2 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half2(float2 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half2_rte(float2 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half2_rte(float2 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half2_rtz(float2 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half2_rtz(float2 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half2_rtp(float2 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half2_rtp(float2 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half2_rtn(float2 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half2_rtn(float2 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half3(float3 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half3(float3 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half3_rte(float3 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half3_rte(float3 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half3_rtz(float3 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half3_rtz(float3 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half3_rtp(float3 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half3_rtp(float3 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half3_rtn(float3 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half3_rtn(float3 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half4(float4 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half4(float4 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half4_rte(float4 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half4_rte(float4 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half4_rtz(float4 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half4_rtz(float4 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half4_rtp(float4 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half4_rtp(float4 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half4_rtn(float4 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half4_rtn(float4 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half8(float8 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half8(float8 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half8_rte(float8 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half8_rte(float8 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half8_rtz(float8 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half8_rtz(float8 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half8_rtp(float8 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half8_rtp(float8 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half8_rtn(float8 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half8_rtn(float8 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half16(float16 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half16(float16 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half16_rte(float16 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half16_rte(float16 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half16_rtz(float16 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half16_rtz(float16 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half16_rtp(float16 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half16_rtp(float16 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstore_half16_rtn(float16 data, size_t offset, __private half *p);
Error:Syntax error in source:void __attribute__ ((always_inline)) __attribute__((overloadable)) vstorea_half16_rtn(float16 data, size_t offset, __private half *p);
Error:Syntax error in source:__kernel
@I [HLS-100] Command       cdt returned 0; 0.776 sec.
@I [HLS-0] Marker-Pragma convertor: C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/layer1.pp.0.cl.ap-cdt.cl C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/layer1.pragma.0.cl C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/layer1.pragma.0.cl.ap-line.CXX 0
@I [HLS-0] Converting Pragmas to Markers...
@I [HLS-100] Execute       source C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/pragma.status.tcl 
@I [HLS-100] Command       ap_source returned 0; 0.001 sec.
@I [HLS-0] Pragma Handling...
@I [HLS-0] Source preprocessing
@I [HLS-100] Execute       clang  -fno-limit-debug-info -gcc-toolchain "C:/Xilinx/Vivado_HLS/2016.4/msys" -hls -fno-exceptions  -D__llvm__  -CC -E "C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/layer1.pragma.1.cl"     -fno-math-errno -c -emit-llvm -O0  -mllvm -disable-llvm-optzns -std=CL1.2 -D__openclc -target spir-unknown-linux-gnu   -DAESL_SYN -D__SYNTHESIS__ -D__HLS_SYN__ -I "C:/Xilinx/Vivado_HLS/2016.4/common/technology/autopilot" -I "C:/Xilinx/Vivado_HLS/2016.4/common/technology/autopilot/ap_sysc" -include etc/autopilot_ssdm_op.h -D__cdecl= -I "C:/Xilinx/Vivado_HLS/2016.4/include" -include clc.h  -D "__global=__attribute__((address_space(16776960)))"  -D "__local=__attribute__((address_space(16776961)))"  -D "__constant=__attribute__((address_space(16776962)))"  -o "C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/layer1.pragma.2.cl" 
@I [HLS-100] Command       clang returned 0; 0.234 sec.
@I [HLS-0] Processing labels
@I [HLS-100] Execute       clang  -fno-limit-debug-info -gcc-toolchain C:/Xilinx/Vivado_HLS/2016.4/msys -hls -hls-analyze-label -hls-analyze-pragma -fno-exceptions  -D__llvm__  -w  "C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/layer1.pragma.2.cl"    -fno-math-errno -c -emit-llvm -O0  -mllvm -disable-llvm-optzns -std=CL1.2 -D__openclc -target spir-unknown-linux-gnu  -DAESL_SYN -D__SYNTHESIS__ -D__HLS_SYN__ -I "C:/Xilinx/Vivado_HLS/2016.4/common/technology/autopilot" -I "C:/Xilinx/Vivado_HLS/2016.4/common/technology/autopilot/ap_sysc" -include etc/autopilot_ssdm_op.h -g -o "C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/layer1.g.bc" 
@I [HLS-100] Command       clang returned 0; 0.286 sec.
@I [HLS-10] Validating synthesis directives ...
@I [HLS-100] Execute       source C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/pragma.status.tcl 
@I [HLS-100] Command       ap_source returned 0; 0 sec.
@I [HLS-111] Finished Checking Pragmas Time (s): cpu = 00:00:01 ; elapsed = 00:00:03 . Memory (MB): peak = 93.156 ; gain = 43.996
@I [HLS-0] Linking Release ...
@I [HLS-100] Execute       llvm-ld C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/layer1.bc -disable-opt -LC:/Xilinx/Vivado_HLS/2016.4/win64/lib -lm_basic -o C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.o 
@I [HLS-100] Command       llvm-ld returned 0; 0.098 sec.
@I [HLS-100] Execute       disassemble C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.o C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.o 
@I [HLS-100] Execute         is_encrypted C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.o.bc 
@I [HLS-100] Command         is_encrypted returned 0; 0.001 sec.
@I [HLS-100] Command       disassemble returned 0; 0.023 sec.
@I [HLS-0] Disassemble time: 0 seconds per iteration
@I [HLS-0] Linking Debug ...
@I [HLS-100] Execute       llvm-ld C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/layer1.g.bc -disable-opt -LC:/Xilinx/Vivado_HLS/2016.4/win64/lib -lm_basic -o C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g 
@I [HLS-100] Command       llvm-ld returned 0; 0.102 sec.
@I [HLS-100] Execute       disassemble C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g 
@I [HLS-100] Execute         is_encrypted C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.bc 
@I [HLS-100] Command         is_encrypted returned 0; 0 sec.
@I [HLS-100] Command       disassemble returned 0; 0.024 sec.
@I [HLS-0] Disassemble time: 0 seconds per iteration
@I [HLS-111] Finished Linking Time (s): cpu = 00:00:01 ; elapsed = 00:00:03 . Memory (MB): peak = 93.176 ; gain = 44.016
@I [HLS-100] Execute       opt_and_import_c a -opt_level=2 -skip_syncheck=0 -ng=0 -keep_printf=0 
@I [HLS-100] Execute         cleanup_all_models 
@I [HLS-100] Command         cleanup_all_models returned 0; 0 sec.
@I [HLS-10] Starting code transformations ...
@I [HLS-0] OpenCL Compiler optimizing ...
@I [HLS-100] Execute         transform -hls -top=executeFirstLayer -xcl-target=hls -xcl-xmlinfo=C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/../../../kernel.xml -xcl-flatten -xcl-pipes -spir-runtime-support -xcl-ports-metadata -spir-link-builtins -always-inline -xcl-loop-md -reg2mem -xcl-scalarize -xcl-localmem -xcl-constmem -xcl-globalmem -mem2reg -instcombine -dce -loop-simplify -reg2mem -spir-kernel-coarsening -reg2mem -mem2reg -xcl-array-md -instcombine -dce -simplifycfg -spir-lower-builtins -spir-link-builtins -always-inline -spir-remove-always-inlined -xcl-hls-lowering -spir-discard-spir -strip-dead-prototypes -mem2reg C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.bc -o C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.cl.0.bc -f 
@I [HLS-100] Command         transform returned 0; 0.343 sec.
@I [HLS-100] Execute         disassemble C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.cl.0 C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.cl.0 
@I [HLS-100] Execute           is_encrypted C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.cl.0.bc 
@I [HLS-100] Command           is_encrypted returned 0; 0 sec.
@I [HLS-100] Command         disassemble returned 0; 0.026 sec.
@I [HLS-0] Processing address spaces and calling conventions ...
@I [HLS-100] Execute         assemble C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.cl.1 C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.cl.1 
@I [HLS-100] Command         assemble returned 0; 0.029 sec.
@I [HLS-100] Execute         llvm-ld C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.cl.1.bc -disable-opt -LC:/Xilinx/Vivado_HLS/2016.4/win64/lib -lm_basic -o C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.pp 
@I [HLS-100] Command         llvm-ld returned 0; 0.117 sec.
@I [HLS-100] Execute         transform -promote-dbg-pointer C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.pp.bc -o C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.pp.0.bc -f 
@I [HLS-100] Command         transform returned 0; 0.008 sec.
@I [HLS-100] Execute         llvm-ld C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.pp.0.bc -disable-opt -LC:/Xilinx/Vivado_HLS/2016.4/win64/lib -lfloatconversion -o C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.0 
@I [HLS-100] Command         llvm-ld returned 0; 0.103 sec.
@I [HLS-0] Running Standard Transforms...
@I [HLS-100] Execute         transform -hls -share-std-xform -always-inline -promote-dbg-pointer -interface-preproc -scalarrepl -mem2reg -keep-read-access -instcombine -dce -promote-dbg-pointer -bitop-raise -indvarspre -indvars -loop-simplify -xunroll -constprop -instcombine -simplifycfg -indvars -simplifycfg -dce -globaldce -basicaa -simplifycfg -mem2reg -globalopt -global-constprop -deadargelim -instcombine -simplifycfg -prune-eh -simplifycfg -scalarrepl -instcombine -reassociate -licm -simplifycfg -loop-simplify -indvars -instcombine -simplifycfg -mem2reg -loop-simplify -indvars -instcombine -gvn -gvn -instcombine -adce -break-crit-edges -simplifycfg -loop-delete -global-array-opt -dce -dse -adce -find-syn-modules -top executeFirstLayer -deadargelim -mem2reg -instcombine -dce -presyn-prepare -auto-rom-infer -interface-preproc -syn-check -check-rec-only -find-region -simplifycfg -func-extr -function-inline -globaldce -mem2reg -instcombine -dce -gvn -globaldce -adce -adse -constprop -instcombine -bit-constprop -instcombine -dce -simplifycfg -bitop-raise -simplifycfg -dce -loop-delete -reassociate -globalopt -global-privatize -mem2reg -dce -global-constprop -pointer-simplify -constprop -dce -func-inst -deadargelim -promote-dbg-pointer -norm-name C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.0.bc -o C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.1.bc -f -phase std-opt 
@I [HLS-100] Command         transform returned 0; 0.022 sec.
@I [HLS-100] Execute         disassemble C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.1 C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.1 
@I [HLS-100] Execute           is_encrypted C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.1.bc 
@I [HLS-100] Command           is_encrypted returned 0; 0.001 sec.
@I [HLS-100] Command         disassemble returned 0; 0.023 sec.
@I [HLS-111] Finished Standard Transforms Time (s): cpu = 00:00:01 ; elapsed = 00:00:04 . Memory (MB): peak = 179.090 ; gain = 129.930
@I [HLS-10] Checking synthesizability ...
@I [HLS-0] Checking Synthesizability 1/2..
@I [HLS-100] Execute         transform -hls -syn-check -check-rec-only -disaggr -scalarrepl -norm-name -dce -mem2reg -instcombine -function-uniquify -directive-preproc -mem2reg -dse -dce -auto-rom-infer -dce -array-normalize -instcombine -dce -array-seg-normalize -instcombine -dce -array-flatten -instcombine -dce -array-burst -dce -deadargelim -promote-global-argument -simplifycfg -mem2reg -globaldce -resolve-double-ptr -dce -deadargelim -dce -instcombine -function-inline -globaldce -dce -doublePtrSimplify -doublePtrElim -dce -doublePtrSimplify -promote-dbg-pointer -dce -scalarrepl -dse -adse -instcombine -ptrLegalization -simplifycfg -dce -instcombine -pointer-simplify -ptrArgReplace -dce -instcombine -disaggr -scalarrepl -norm-name -dce -mem2reg -instcombine -ptrLegalization -simplifycfg -deadargelim -instcombine -dce -inst-simplify -function-uniquify -directive-preproc -mem2reg -dse -dce -globaldce C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.1.bc -o C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.2.prechk.bc -f 
@I [HLS-100] Command         transform returned 0; 2.653 sec.
@I [HLS-0] Checking Synthesizability 2/2..
@I [HLS-100] Execute         transform -syn-check C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.2.prechk.bc -o C:/Users/RA_prof_Jeon/siddharth/HLS/Alexnet_dev/solution1/.autopilot/db/a.g.2.bc -f -phase syn-check 
@I [HLS-100] Command         transform returned 0; 0.006 sec.
@I [HLS-111] Finished Checking Synthesizability Time (s): cpu = 00:00:03 ; elapsed = 00:00:06 . Memory (MB): peak = 179.090 ; gain = 129.930
@I [HLS-0] Compiler optimizing ...
